2021-05-18 01:30:19	TRADE	3552.800		3
2021-05-18 01:30:19	BID	3551.400		6
2021-05-18 01:30:19	ASK	3552.800		1
2021-05-18 01:30:19	TRADE	3551.400		1
2021-05-18 01:30:19	BID	3552.000		2
2021-05-18 01:30:19	ASK	3552.600		1
2021-05-18 01:30:20	BID	3552.200		2
2021-05-18 01:30:20	ASK	3552.800		1
2021-05-18 01:30:20	TRADE	3552.200		4
2021-05-18 01:30:20	BID	3552.000		4
2021-05-18 01:30:20	ASK	3552.800		4
2021-05-18 01:30:21	TRADE	3552.600		7
2021-05-18 01:30:21	BID	3552.200		1
2021-05-18 01:30:21	TRADE	3552.200		4
2021-05-18 01:30:21	BID	3551.200		1
2021-05-18 01:30:21	ASK	3552.200		3
2021-05-18 01:30:22	BID	3551.400		1
2021-05-18 01:30:22	ASK	3552.000		3
2021-05-18 01:30:22	TRADE	3551.800		14
2021-05-18 01:30:22	BID	3550.200		4
2021-05-18 01:30:22	ASK	3551.200		5
2021-05-18 01:30:23	TRADE	3551.000		4
2021-05-18 01:30:23	BID	3550.400		1
2021-05-18 01:30:23	ASK	3551.000		4
2021-05-18 01:30:23	TRADE	3550.400		2
2021-05-18 01:30:23	BID	3549.200		1
2021-05-18 01:30:23	ASK	3550.600		1
2021-05-18 01:30:24	TRADE	3550.600		10
2021-05-18 01:30:24	BID	3550.200		4
2021-05-18 01:30:24	ASK	3550.800		1
2021-05-18 01:30:24	TRADE	3550.400		4
2021-05-18 01:30:24	BID	3550.400		2
2021-05-18 01:30:24	ASK	3551.400		1
2021-05-18 01:30:25	TRADE	3550.400		3
2021-05-18 01:30:25	BID	3550.400		3
2021-05-18 01:30:25	ASK	3551.000		1
2021-05-18 01:30:25	TRADE	3551.000		6
2021-05-18 01:30:25	BID	3551.200		2
2021-05-18 01:30:25	ASK	3551.400		1
2021-05-18 01:30:26	TRADE	3551.400		14
2021-05-18 01:30:26	BID	3550.600		1
2021-05-18 01:30:26	ASK	3551.800		2
2021-05-18 01:30:26	TRADE	3551.000		2
2021-05-18 01:30:26	BID	3551.000		1
2021-05-18 01:30:26	ASK	3551.600		1
2021-05-18 01:30:27	TRADE	3551.000		1
2021-05-18 01:30:27	BID	3550.800		4
2021-05-18 01:30:27	ASK	3551.200		4
2021-05-18 01:30:27	TRADE	3551.200		6
2021-05-18 01:30:27	BID	3550.600		5
2021-05-18 01:30:27	ASK	3551.200		12
2021-05-18 01:30:28	TRADE	3551.000		7
2021-05-18 01:30:28	BID	3550.400		4
2021-05-18 01:30:28	ASK	3551.200		17
2021-05-18 01:30:28	TRADE	3551.200		2
2021-05-18 01:30:28	ASK	3551.200		19
2021-05-18 01:30:29	TRADE	3551.200		1
2021-05-18 01:30:29	BID	3550.600		2
2021-05-18 01:30:29	ASK	3551.200		18
2021-05-18 01:30:29	TRADE	3551.200		1
2021-05-18 01:30:29	BID	3550.600		1
2021-05-18 01:30:29	ASK	3551.000		1
2021-05-18 01:30:30	TRADE	3550.400		4
2021-05-18 01:30:30	BID	3550.400		3
2021-05-18 01:30:30	ASK	3550.600		2
2021-05-18 01:30:30	TRADE	3549.600		6
2021-05-18 01:30:30	BID	3549.400		1
2021-05-18 01:30:30	ASK	3550.200		2
2021-05-18 01:30:31	TRADE	3549.200		5
2021-05-18 01:30:31	BID	3548.800		3
2021-05-18 01:30:31	ASK	3549.200		2
2021-05-18 01:30:31	TRADE	3549.000		6
2021-05-18 01:30:31	ASK	3549.000		13
2021-05-18 01:30:32	TRADE	3548.800		10
2021-05-18 01:30:32	BID	3548.600		2
2021-05-18 01:30:32	ASK	3548.800		2
