2021-05-18T01:30:16.000	ASK	3553.600		6	
2021-05-18T01:30:17.000	TRADE	3553.600		5	
2021-05-18T01:30:17.000	BID	3553.000		2	
2021-05-18T01:30:17.000	ASK	3553.600		15	
2021-05-18T01:30:17.000	TRADE	3553.000		7	
2021-05-18T01:30:17.000	BID	3552.200		1	
2021-05-18T01:30:17.000	ASK	3553.400		1	
2021-05-18T01:30:18.000	TRADE	3553.400		8	
2021-05-18T01:30:18.000	BID	3551.800		3	
2021-05-18T01:30:18.000	ASK	3553.200		1	
2021-05-18T01:30:18.000	TRADE	3551.800		3	
2021-05-18T01:30:18.000	BID	3551.200		1	
2021-05-18T01:30:18.000	ASK	3553.000		3	
2021-05-18T01:30:19.000	TRADE	3552.800		3	
2021-05-18T01:30:19.000	BID	3551.400		6	
2021-05-18T01:30:19.000	ASK	3552.800		1	
2021-05-18T01:30:19.000	TRADE	3551.400		1	
2021-05-18T01:30:19.000	BID	3552.000		2	
2021-05-18T01:30:19.000	ASK	3552.600		1	
2021-05-18T01:30:20.000	BID	3552.200		2	
2021-05-18T01:30:20.000	ASK	3552.800		1	
2021-05-18T01:30:20.000	TRADE	3552.200		4	
2021-05-18T01:30:20.000	BID	3552.000		4	
2021-05-18T01:30:20.000	ASK	3552.800		4	
2021-05-18T01:30:21.000	TRADE	3552.600		7	
2021-05-18T01:30:21.000	BID	3552.200		1	
2021-05-18T01:30:21.000	TRADE	3552.200		4	
2021-05-18T01:30:21.000	BID	3551.200		1	
2021-05-18T01:30:21.000	ASK	3552.200		3	
2021-05-18T01:30:22.000	BID	3551.400		1	
2021-05-18T01:30:22.000	ASK	3552.000		3	
2021-05-18T01:30:22.000	TRADE	3551.800		14	
2021-05-18T01:30:22.000	BID	3550.200		4	
2021-05-18T01:30:22.000	ASK	3551.200		5	
2021-05-18T01:30:23.000	TRADE	3551.000		4	
2021-05-18T01:30:23.000	BID	3550.400		1	
2021-05-18T01:30:23.000	ASK	3551.000		4	
2021-05-18T01:30:23.000	TRADE	3550.400		2	
2021-05-18T01:30:23.000	BID	3549.200		1	
2021-05-18T01:30:23.000	ASK	3550.600		1	
2021-05-18T01:30:24.000	TRADE	3550.600		10	
2021-05-18T01:30:24.000	BID	3550.200		4	
2021-05-18T01:30:24.000	ASK	3550.800		1	
2021-05-18T01:30:24.000	TRADE	3550.400		4	
2021-05-18T01:30:24.000	BID	3550.400		2	
2021-05-18T01:30:24.000	ASK	3551.400		1	
2021-05-18T01:30:25.000	TRADE	3550.400		3	
2021-05-18T01:30:25.000	BID	3550.400		3	
2021-05-18T01:30:25.000	ASK	3551.000		1	
2021-05-18T01:30:25.000	TRADE	3551.000		6	
2021-05-18T01:30:25.000	BID	3551.200		2	
2021-05-18T01:30:25.000	ASK	3551.400		1	
2021-05-18T01:30:26.000	TRADE	3551.400		14	
2021-05-18T01:30:26.000	BID	3550.600		1	
2021-05-18T01:30:26.000	ASK	3551.800		2	
2021-05-18T01:30:26.000	TRADE	3551.000		2	
2021-05-18T01:30:26.000	BID	3551.000		1	
2021-05-18T01:30:26.000	ASK	3551.600		1	
2021-05-18T01:30:27.000	TRADE	3551.000		1	
2021-05-18T01:30:27.000	BID	3550.800		4	
2021-05-18T01:30:27.000	ASK	3551.200		4	
2021-05-18T01:30:27.000	TRADE	3551.200		6	
2021-05-18T01:30:27.000	BID	3550.600		5	
2021-05-18T01:30:27.000	ASK	3551.200		12	
2021-05-18T01:30:28.000	TRADE	3551.000		7	
2021-05-18T01:30:28.000	BID	3550.400		4	
2021-05-18T01:30:28.000	ASK	3551.200		17	
2021-05-18T01:30:28.000	TRADE	3551.200		2	
2021-05-18T01:30:28.000	ASK	3551.200		19	
2021-05-18T01:30:29.000	TRADE	3551.200		1	
2021-05-18T01:30:29.000	BID	3550.600		2	
2021-05-18T01:30:29.000	ASK	3551.200		18	
2021-05-18T01:30:29.000	TRADE	3551.200		1	
2021-05-18T01:30:29.000	BID	3550.600		1	
2021-05-18T01:30:29.000	ASK	3551.000		1	
2021-05-18T01:30:30.000	TRADE	3550.400		4	
2021-05-18T01:30:30.000	BID	3550.400		3	
2021-05-18T01:30:30.000	ASK	3550.600		2	
2021-05-18T01:30:30.000	TRADE	3549.600		6	
2021-05-18T01:30:30.000	BID	3549.400		1	
2021-05-18T01:30:30.000	ASK	3550.200		2	
2021-05-18T01:30:31.000	TRADE	3549.200		5	
2021-05-18T01:30:31.000	BID	3548.800		3	
2021-05-18T01:30:31.000	ASK	3549.200		2	
2021-05-18T01:30:31.000	TRADE	3549.000		6	
2021-05-18T01:30:31.000	ASK	3549.000		13	
2021-05-18T01:30:32.000	TRADE	3548.800		10	
2021-05-18T01:30:32.000	BID	3548.600		2	
2021-05-18T01:30:32.000	ASK	3548.800		2	
2021-05-18T01:30:32.000	TRADE	3548.800		8	
2021-05-18T01:30:32.000	BID	3548.600		1	
2021-05-18T01:30:32.000	ASK	3548.800		3	
2021-05-18T01:30:33.000	TRADE	3548.000		13	
2021-05-18T01:30:33.000	BID	3547.000		2	
2021-05-18T01:30:33.000	ASK	3548.400		2	
2021-05-18T01:30:33.000	TRADE	3549.800		11	
2021-05-18T01:30:33.000	BID	3547.200		2	
2021-05-18T01:30:33.000	ASK	3550.200		1	
2021-05-18T01:30:34.000	TRADE	3548.800		1	
2021-05-18T01:30:34.000	BID	3548.000		1	
2021-05-18T01:30:34.000	ASK	3548.600		2	
2021-05-18T01:30:34.000	TRADE	3548.600		4	
2021-05-18T01:30:34.000	BID	3548.800		1	
2021-05-18T01:30:34.000	ASK	3549.400		1	
2021-05-18T01:30:35.000	TRADE	3549.200		3	
2021-05-18T01:30:35.000	ASK	3549.200		14	
2021-05-18T01:30:35.000	TRADE	3548.800		7	
2021-05-18T01:30:35.000	BID	3548.600		1	
2021-05-18T01:30:35.000	ASK	3548.800		1	
2021-05-18T01:30:36.000	TRADE	3548.200		9	
2021-05-18T01:30:36.000	BID	3548.200		1	
2021-05-18T01:30:36.000	BID	3548.400		2	
2021-05-18T01:30:36.000	ASK	3548.600		10	
2021-05-18T01:30:37.000	TRADE	3547.800		12	
2021-05-18T01:30:37.000	BID	3547.200		2	
2021-05-18T01:30:37.000	ASK	3548.200		2	
2021-05-18T01:30:37.000	TRADE	3547.200		2	
2021-05-18T01:30:37.000	BID	3547.000		2	
2021-05-18T01:30:37.000	ASK	3547.200		4	
2021-05-18T01:30:38.000	TRADE	3547.000		12	
2021-05-18T01:30:38.000	BID	3546.200		1	
2021-05-18T01:30:38.000	ASK	3547.000		6	
2021-05-18T01:30:38.000	BID	3546.400		2	
2021-05-18T01:30:38.000	ASK	3546.800		4	
2021-05-18T01:30:39.000	TRADE	3546.800		4	
2021-05-18T01:30:39.000	BID	3546.400		1	
2021-05-18T01:30:39.000	ASK	3546.800		5	
2021-05-18T01:30:39.000	TRADE	3546.600		5	
2021-05-18T01:30:39.000	BID	3545.600		3	
2021-05-18T01:30:39.000	ASK	3546.200		1	
2021-05-18T01:30:40.000	TRADE	3546.600		6	
2021-05-18T01:30:40.000	BID	3546.200		3	
2021-05-18T01:30:40.000	ASK	3546.800		3	
2021-05-18T01:30:40.000	TRADE	3546.400		2	
2021-05-18T01:30:40.000	BID	3546.200		1	
2021-05-18T01:30:40.000	ASK	3546.600		7	
2021-05-18T01:30:41.000	TRADE	3545.800		8	
2021-05-18T01:30:41.000	BID	3545.800		1	
2021-05-18T01:30:41.000	ASK	3546.000		2	
2021-05-18T01:30:41.000	TRADE	3545.600		8	
2021-05-18T01:30:41.000	BID	3545.600		2	
2021-05-18T01:30:42.000	TRADE	3545.600		2	
2021-05-18T01:30:42.000	BID	3545.400		1	
2021-05-18T01:30:42.000	ASK	3545.600		2	
2021-05-18T01:30:42.000	TRADE	3545.400		13	
2021-05-18T01:30:42.000	BID	3541.400		2	
2021-05-18T01:30:42.000	ASK	3545.600		1	
2021-05-18T01:30:43.000	TRADE	3545.400		13	
2021-05-18T01:30:43.000	BID	3542.800		1	
2021-05-18T01:30:43.000	ASK	3545.400		9	
2021-05-18T01:30:43.000	BID	3543.200		1	
2021-05-18T01:30:43.000	ASK	3544.600		1	
2021-05-18T01:30:44.000	TRADE	3544.600		1	
2021-05-18T01:30:44.000	BID	3543.400		11	
2021-05-18T01:30:44.000	ASK	3544.400		2	
2021-05-18T01:30:44.000	TRADE	3544.400		11	
2021-05-18T01:30:44.000	BID	3544.400		2	
2021-05-18T01:30:44.000	ASK	3545.000		1	
2021-05-18T01:30:45.000	TRADE	3545.800		12	
2021-05-18T01:30:45.000	BID	3545.600		2	
2021-05-18T01:30:45.000	ASK	3546.000		2	
2021-05-18T01:30:45.000	TRADE	3546.400		7	
2021-05-18T01:30:45.000	BID	3546.200		1	
2021-05-18T01:30:45.000	ASK	3546.800		3	
2021-05-18T01:30:46.000	TRADE	3547.000		9	
2021-05-18T01:30:46.000	BID	3546.800		1	
2021-05-18T01:30:46.000	ASK	3547.000		5	
2021-05-18T01:30:46.000	TRADE	3548.200		17	
2021-05-18T01:30:46.000	BID	3547.400		2	
2021-05-18T01:30:46.000	ASK	3548.400		2	
2021-05-18T01:30:47.000	TRADE	3548.800		7	
2021-05-18T01:30:47.000	BID	3547.600		18	
2021-05-18T01:30:47.000	ASK	3550.200		1	
2021-05-18T01:30:47.000	TRADE	3548.400		1	
2021-05-18T01:30:47.000	BID	3548.400		1	
2021-05-18T01:30:47.000	ASK	3549.800		7	
2021-05-18T01:30:48.000	TRADE	3548.600		16	
2021-05-18T01:30:48.000	BID	3548.600		19	
2021-05-18T01:30:48.000	ASK	3549.400		3	
2021-05-18T01:30:48.000	TRADE	3548.800		12	
2021-05-18T01:30:48.000	BID	3548.800		3	
2021-05-18T01:30:48.000	ASK	3549.000		4	
2021-05-18T01:30:49.000	TRADE	3548.600		21	
2021-05-18T01:30:49.000	BID	3548.000		1	
2021-05-18T01:30:49.000	ASK	3548.600		4	
2021-05-18T01:30:49.000	TRADE	3548.000		4	
2021-05-18T01:30:49.000	BID	3547.800		1	
2021-05-18T01:30:49.000	ASK	3548.400		5	
2021-05-18T01:30:50.000	TRADE	3547.800		5	
2021-05-18T01:30:50.000	BID	3547.000		2	
2021-05-18T01:30:50.000	ASK	3547.600		2	
2021-05-18T01:30:50.000	TRADE	3547.800		6	
2021-05-18T01:30:50.000	BID	3547.200		3	
2021-05-18T01:30:50.000	ASK	3548.200		2	
2021-05-18T01:30:51.000	TRADE	3547.200		5	
2021-05-18T01:30:51.000	BID	3547.200		2	
2021-05-18T01:30:51.000	ASK	3547.400		13	
2021-05-18T01:30:51.000	TRADE	3547.400		21	
2021-05-18T01:30:51.000	BID	3546.800		2	
2021-05-18T01:30:51.000	ASK	3547.200		13	
2021-05-18T01:30:52.000	TRADE	3545.000		7	
2021-05-18T01:30:52.000	BID	3544.600		1	
2021-05-18T01:30:52.000	ASK	3544.800		1	
2021-05-18T01:30:52.000	TRADE	3546.400		5	
2021-05-18T01:30:52.000	BID	3545.600		2	
2021-05-18T01:30:52.000	ASK	3546.800		3	
